name,price,rating,ram,display,camera,battery,processor
"vivo Y400 Pro 5G (Nebula Purple, 256 GB)","₹26,999",4.4,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP + 2MP | 32MP Front Camera,5500 mAh Battery,Dimensity 7300 Processor
"Samsung Galaxy A16 5G (Light Green, 128 GB)","₹17,499",4.2,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"OPPO F29 Pro 5G (Marble White, 128 GB)","₹25,999",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7300 Processor
"Samsung Galaxy S23 5G (Cream, 128 GB)","₹44,999",4.6,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor
"realme 13 Pro+ 5G (Monet Gold, 256 GB)","₹26,990",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor
"realme 13 Pro+ 5G (Emerald Green, 256 GB)","₹26,990",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor
"Alcatel V3 Classic 5G (Cosmic Grey, 128 GB)","₹12,999",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Dual Camera | 8MP Front Camera,5200 mAh Battery,Dimensity 6300 Processor
"realme 13 Pro+ 5G (Monet Gold, 256 GB)","₹26,990",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor
"realme 13 Pro+ 5G (Emerald Green, 256 GB)","₹26,990",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor
"Motorola G85 5G (Cobalt Blue, 256 GB)","₹17,999",4.4,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"Samsung Galaxy S25 5G (Navy, 512 GB)","₹92,999",4.6,12 GB RAM | 512 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,8 Elite for Galaxy Processor
"POCO X6 Neo 5G (Horizon Blue, 128 GB)","₹13,990",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6080 Processor
"Samsung M55s (Coral Green, 128 GB)","₹18,960",4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year
"Samsung Galaxy A23 5G (Light Blue, 128 GB)","₹16,999",4.1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP | 8MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 695 (SM6375) Processor
"MOTOROLA Edge 60 Pro (Pantone Sparkling Grape, 512 GB)","₹37,999",4.5,16 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Display,50MP + 50MP + 10MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"Samsung Galaxy A16 5G (Gold, 256 GB)","₹20,499",4.2,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy M16 5G (Blush Pink, 128 GB)","₹11,980",4.1,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A16 5G (Gold, 128 GB)","₹17,499",4.2,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"realme 13 Pro+ 5G (Monet Purple, 256 GB)","₹25,990",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 50MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor
"REDMI Note 14 5G (Ivy Green, 128 GB)","₹15,999",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5110 mAh Battery,1 Year
"REDMI Note 13 5G (Purple, 128 GB)","₹16,500",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6080 Processor
"OnePlus Nord 4 5G (Oasis Green, 256 GB)","₹27,102",4.5,8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year
"OnePlus Nord 4 5G (Mercurial Silver, 256 GB)","₹27,595",4.5,8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year
"realme Gt 7 (Icesense Black, 256 GB)","₹37,999",4.5,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,7000 mAh Battery,Dimensity Processor
"OPPO A3x 5G (Starry Purple, 128 GB)","₹11,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"OPPO A3x 5G (Sparkle Black, 64 GB)","₹10,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"Xiaomi 14 CIVI (Cruise Blue, 512 GB)","₹38,999",4.4,12 GB RAM | 512 GB ROM,16.64 cm (6.55 inch) Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,4700 mAh Battery,8s Gen 3 Mobile Platform Processor
"realme 70 TURBO 5G (Turbo Green, 128 GB)","₹14,819",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor
"Tecno Camon 30 5G (Uyuni Salt White, 512 GB)","₹23,999",4,12 GB RAM | 512 GB ROM | Expandable Upto 0 TB,17.22 cm (6.78 inch) Display,50MP + 2MP | 50MP Front Camera,5000 mAh Battery,Dimensity 7020 5G Processor
"vivo V50 5G (Titanium Grey, 256 GB)","₹34,999",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP + 50MP | 50MP Front Camera,6000 mAh Battery,7 Gen 3 Processor
"REDMI Note 14 5G (Titan Black, 128 GB)","₹16,199",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5110 mAh Battery,1 Year
"realme 14 Pro+ 5G (Bikaner Purple, 128 GB)","₹29,999",4.4,8 GB RAM | 128 GB ROM,17.35 cm (6.83 inch) Display,50MP + 50MP + 8MP | 32MP Front Camera,6000 mAh Battery,7s Gen 3 Mobile Platform Processor
"hmd Crest Max 5G (Deep Purple, 256 GB)","₹12,495",3.9,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Display,64MP Rear Camera,5000 mAh Battery,1 Year
"Samsung Galaxy A16 5G (Blue Black, 128 GB)","₹17,499",4.2,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy M16 5G (Thunder Black, 128 GB)","₹15,495",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme Narzo 80 Pro 5G (Racing Green, 256 GB)","₹21,692",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Tecno Pop 9 5G (Midnight Shadow, 64 GB)","₹11,489",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD+ Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"Samsung Galaxy S25 Ultra 5G (Titanium Black, 512 GB)","₹1,29,999",4.7,12 GB RAM | 512 GB ROM,17.53 cm (6.9 inch) Quad HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,5000 mAh Battery,8 Elite for Galaxy Processor
"vivo Y19 5G (Titanium Silver, 128 GB)","₹12,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,13MP + 0.08MP | 5MP Front Camera,5500 mAh Battery,Dimensity 6300 Processor
"Google Pixel 9 Pro Fold (Obsidian, 256 GB)","₹1,29,999",4.6,16 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,48MP + 10.5MP + 10.8MP | 10MP Front Camera,4650 mAh Battery,Google Tensor G4 Processor
"IQOO Z9S 5G (Onyx Green, 256 GB)","₹27,999",4.4,12 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 50MP | 2MP Dual Front Camera,5500 mAh Battery,MediaTek Dimensity 7300 5G Processor
"IQOO Z9S 5G (Titanium Matte, 256 GB)","₹24,998",4.4,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 50MP | 2MP Dual Front Camera,5500 mAh Battery,MediaTek Dimensity 7300 5G Processor
"IQOO Z9S 5G (Titanium Matte, 256 GB)","₹29,999",4.4,12 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 50MP | 2MP Dual Front Camera,5500 mAh Battery,MediaTek Dimensity 7300 5G Processor
"OPPO Reno14 Pro 5G (Pearl White, 512 GB)","₹54,999",4.5,12 GB RAM | 512 GB ROM,17.35 cm (6.83 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,6200 mAh Battery,Dimensity 8450 Processor
"OPPO Reno14 Pro 5G (Pearl White, 256 GB)","₹49,999",4.5,12 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Full HD+ Display,50MP + 50MP + 50MP | 50MP Front Camera,6200 mAh Battery,Dimensity 8450 Processor
"realme Narzo 80 Pro 5G (Speed Silver, 256 GB)","₹20,950",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo Y19 5G (Titanium Silver, 64 GB)","₹10,499",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,13MP + 0.08MP | 5MP Front Camera,5500 mAh Battery,Dimensity 6300 Processor
"vivo Y19 5G (Majestic Green, 64 GB)","₹10,499",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,13MP + 0.08MP | 5MP Front Camera,5500 mAh Battery,Dimensity 6300 Processor
"vivo Y19 5G (Titanium Silver, 128 GB)","₹11,499",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,13MP + 0.08MP | 5MP Front Camera,5500 mAh Battery,Dimensity 6300 Processor
"realme Narzo N65 5G (Amber Gold, 128 GB)","₹11,469",4.3,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year
"realme Narzo N65 5G (Ambr Gold, 128 GB)","₹12,499",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year
"REDMI Note 14 Pro+ 5G (Spectre Blue, 128 GB)","₹27,999",4.3,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP + 50MP + 8MP | 20MP Front Camera,6200 mAh Battery,7s Gen 3 Processor
"Samsung Galaxy A36 5G (Awesome Black, 256 GB)","₹33,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 12MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 6 Gen 3 Processor
"OPPO F29 Pro 5G (Granite Black, 256 GB)","₹27,999",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7300 Processor
"OPPO F29 Pro 5G (Granite Black, 128 GB)","₹25,999",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7300 Processor
"vivo Y58 5G (Sundarbans Green, 128 GB)","₹16,984",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,4 Gen 2 Processor
"MOTOROLA Edge 50 (Koala Grey, 256 GB)","₹21,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 13MP + 10MP | 32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor
"Samsung Galaxy A15 5G (Light Blue, 128 GB)","₹17,990",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor
"MOTOROLA Edge 50 (Jungle Green, 256 GB)","₹21,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 13MP + 10MP | 32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor
"Tecno Spark 30C 5G (Aurora Cloud, 64 GB)","₹9,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"Tecno Spark 30C 5G (Midnight Shadow, 64 GB)","₹9,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"Tecno Spark 30C 5G (Azure Sky, 64 GB)","₹9,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"POCO X6 5G (Snowstorm White, 512 GB)","₹24,999",4.3,12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor
"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)","₹36,999",4.3,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 12MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 6 Gen 3 Processor
"Samsung Galaxy A06 5G (Light Green, 64 GB)","₹9,890",4,4 GB RAM | 64 GB ROM,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Dimensity 6300 Processor
"itel Color Pro 5G (River Blue, 128 GB)","₹9,590",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Dimensity 6080 Processor
"OPPO A5 5G (Aurora Green, 128 GB)","₹16,999",4.3,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"Google Pixel 7 (Lemongrass, 128 GB)","₹29,999",4.3,8 GB RAM | 128 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,50MP + 12MP | 10.8MP Front Camera,4270 mAh Battery,Google Tensor G2 Processor
"Xiaomi 14 CIVI (Cruise Blue, 256 GB)","₹36,999",4.3,8 GB RAM | 256 GB ROM,16.64 cm (6.55 inch) Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,4700 mAh Battery,8s Gen 3 Mobile Platform Processor
"Honor 200 5G (Moonlight White, 256 GB)","₹26,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,50MP + 50MP + 12MP | 50MP Front Camera,5200 mAh Battery,Snapdragon 7 Gen 3 Processor
"OPPO F29 Pro 5G (Granite Black, 256 GB)","₹29,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7300 Processor
"OPPO F29 Pro 5G (Marble White, 256 GB)","₹29,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7300 Processor
"Tecno Spark 30C 5G (Azure Sky, 128 GB)","₹12,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"Tecno Spark 30C 5G (Midnight Shadow, 128 GB)","₹12,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"Tecno Spark 30C 5G (Aurora Cloud, 128 GB)","₹12,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,48MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 5G Processor
"Google Pixel 9 (Peony, 256 GB)","₹64,999",4.5,12 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,50MP + 48MP | 10.5MP Front Camera,4700 mAh Battery,Google Tensor G4 Processor
"OPPO A5 5G (Aurora Green, 128 GB)","₹15,499",4.4,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"vivo Y19 5G (Majestic Green, 128 GB)","₹11,499",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,13MP + 0.08MP | 5MP Front Camera,5500 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 256 GB)","₹1,17,999",4.7,12 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Quad HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,5000 mAh Battery,8 Elite for Galaxy Processor
"OPPO A5 5G (Mist White, 128 GB)","₹16,999",4.3,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"OPPO A5 5G (Mist White, 128 GB)","₹15,499",4.4,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 1024 GB)","₹1,53,999",4.7,12 GB RAM | 1024 GB ROM,17.53 cm (6.9 inch) Quad HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,5000 mAh Battery,8 Elite for Galaxy Processor
"REDMI Note-14 Pro+ 5G (Phantom Purple, 512 GB)","₹31,985",4.6,12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,50MP + 50MP + 8MP | 20MP Front Camera,6200 mAh Battery,7s Gen 3 Processor
"Samsung Galaxy A54 5G (Awesome Graphite, 128 GB)","₹35,499",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,"Exynos 1380, Octa Core Processor"
"hmd Crest Max 5G (Aqua Green, 256 GB)","₹12,499",3.9,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Display,64MP Rear Camera,5000 mAh Battery,1 Year from the brand
"Google Pixel 7 (Snow, 128 GB)","₹29,999",4.3,8 GB RAM | 128 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,50MP + 12MP | 10.8MP Front Camera,4270 mAh Battery,Google Tensor G2 Processor
"realme 70 TURBO 5G (Turbo Yellow, 256 GB)","₹19,999",4.4,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,Segment's Fastest Dimensity 7300 Energy 5G Chipset Processor
"Samsung Galaxy M56 5G (Black, 128 GB)","₹24,990",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera,5000 mAh Battery,OCTACORE Processor
"Google Pixel 9 Pro (Obsidian, 256 GB)","₹89,999",4.5,16 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,50MP + 48MP + 48MP | 42MP Front Camera,4700 mAh Battery,G4 Tensor Chip Processor
"Nothing Phone (2a) Plus (Grey, 256 GB)","₹24,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 50MP | 50MP Front Camera,5000 mAh Battery,Dimensity 7350 Pro 5G Processor
"Samsung Galaxy Z Flip6 5G (Mint, 256 GB)","₹89,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 12MP | 10MP Front Camera,4000 mAh Lithium ion Battery,Snapdragon 8 Gen 3 Processor
"Infinix Zero 40 5G (Rock Black, 256 GB)","₹25,999",4.2,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP + 50MP + 2MP | 50MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 8200 Ultimate Processor
"OPPO F29 Pro 5G (Marble White, 256 GB)","₹27,999",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 7300 Processor
"vivo X200 5G (Natural Green, 256 GB)","₹65,999",4.6,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 50MP + 50MP | 32MP Front Camera,5800 mAh Battery,Dimensity 9400 Processor
"Honor 200 5G (Black, 512 GB)","₹28,998",4.4,12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,50MP + 50MP + 12MP | 50MP Front Camera,5200 mAh Battery,Snapdragon 7 Gen 3 Processor
"OnePlus Nord 4 5G (Obsidian Midnight, 128 GB)","₹27,999",4.5,8 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year
"OnePlus 13s 5G (Green Silk, 512 GB)","₹59,998",4.5,12 GB RAM | 512 GB ROM,16.05 cm (6.32 inch) Display,50MP Rear Camera,5850 mAh Battery,1 Year Warranty
"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 512 GB)","₹1,29,999",4.7,12 GB RAM | 512 GB ROM,17.53 cm (6.9 inch) Quad HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,5000 mAh Battery,8 Elite for Galaxy Processor
"Samsung Galaxy M16 5G (Blush Pink, 128 GB)","₹18,990",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Tecno Camon 30 5G (Basaltic Dark, 512 GB)","₹23,999",4,12 GB RAM | 512 GB ROM | Expandable Upto 0 TB,17.22 cm (6.78 inch) Display,50MP + 2MP | 50MP Front Camera,5000 mAh Battery,Dimensity 7020 5G Processor
"IQOO Z9S 5G (Onyx Green, 256 GB)","₹22,990",4.4,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Full HD+ AMOLED Display,50MP + 50MP | 2MP Dual Front Camera,5500 mAh Battery,MediaTek Dimensity 7300 5G Processor
"Samsung Galaxy A26 5G (Awesome White, 256 GB)","₹25,999",4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 13MP Front Camera,5000 mAh Battery,Samsung Exynos 1380 Processor
"REDMI Note 14 5G (Ivy Green, 256 GB)","₹19,939",4.2,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5110 mAh Battery,1 year
"Samsung M06 5G (Blazing Black, 128 GB)","₹9,400",3.9,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Google Pixel 8a (Aloe, 128 GB)","₹37,999",4.3,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,64MP + 13MP | 13MP Front Camera,4404 mAh Battery,Tensor G3 Processor
"Samsung M06 5G (Sage Green, 128 GB)","₹12,490",4,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Infinix Note 40X 5G (Lime Green, 256 GB)","₹15,999",4.3,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,108MP + 2MP + AI Lens | 8MP Front Camera,5000 mAh Lithium-ion Polymer Battery,Dimensity 6300 Processor
"Samsung Galaxy A16 5G (Blue Black, 128 GB)","₹15,499",4.2,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Motorola G85 5G (Urban Grey, 256 GB)","₹17,999",4.4,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"Nothing Phone (2a) 5G (Black, 128 GB)","₹22,999",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP (OIS) + 50MP | 32MP Front Camera,5000 mAh Battery,Dimensity 7200 Pro Processor
"Samsung Galaxy M56 5G (Black, 256 GB)","₹28,999",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera,5000 mAh Battery,OCTACORE Processor
